s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_N-HEPTANE,MLR_PRODUCTS
 2.2613282E+000, 3.1398129E+002,-1.1158836E+002,-1.7897202E+002,-3.6893505E+000,-1.7706516E-002, 0.0000000E+000, 0.0000000E+000, 1.8901357E+001, 1.9713850E+001, 1.1456990E+000, 8.1341485E-003, 5.9087634E-092
 2.2705677E+000, 3.1501970E+002,-1.1264425E+002,-1.7533653E+002,-3.6643339E+000,-1.7761196E-002, 0.0000000E+000, 0.0000000E+000, 2.2361937E+001, 2.3356818E+001, 1.1461611E+000, 8.1373993E-003, 7.1168184E-092
 2.2844269E+000, 3.1468916E+002,-1.1327750E+002,-1.7107597E+002,-3.6174800E+000,-1.7778394E-002, 0.0000000E+000, 0.0000000E+000, 2.5789353E+001, 2.6700424E+001, 1.1467267E+000, 8.1413781E-003, 9.0080220E-092
 2.2929132E+000, 3.1619145E+002,-1.1204624E+002,-1.6751597E+002,-3.5748915E+000,-1.7825298E-002, 0.0000000E+000, 0.0000000E+000, 3.0920004E+001, 3.3036527E+001, 1.1472708E+000, 8.1450915E-003, 1.1244154E-091
 2.3006465E+000, 3.2107503E+002,-1.1507379E+002,-1.6531947E+002,-3.5352423E+000,-1.7839206E-002, 0.0000000E+000, 0.0000000E+000, 3.6925858E+001, 3.7128686E+001, 1.1476618E+000, 8.1477083E-003, 1.3217750E-091
 2.3122463E+000, 3.2165689E+002,-1.1576785E+002,-1.6309797E+002,-3.5338334E+000,-1.7786948E-002, 0.0000000E+000, 0.0000000E+000, 3.8715788E+001, 3.9239447E+001, 1.1481080E+000, 8.1508517E-003, 1.6135091E-091
 2.3207529E+000, 3.2164242E+002,-1.1667083E+002,-1.6134207E+002,-3.5346850E+000,-1.7712397E-002, 0.0000000E+000, 0.0000000E+000, 3.9921237E+001, 4.0077127E+001, 1.1485550E+000, 8.1541230E-003, 1.9890588E-091
 2.3335128E+000, 3.2335806E+002,-1.1676703E+002,-1.6015503E+002,-3.5425888E+000,-1.7753305E-002, 0.0000000E+000, 0.0000000E+000, 4.1816306E+001, 4.2875660E+001, 1.1490269E+000, 8.1574449E-003, 2.4813951E-091
 2.3420193E+000, 3.2730841E+002,-1.1761254E+002,-1.5933084E+002,-3.5315931E+000,-1.7830104E-002, 0.0000000E+000, 0.0000000E+000, 4.5472140E+001, 4.6815616E+001, 1.1494897E+000, 8.1607028E-003, 3.0866822E-091
 2.3505259E+000, 3.2929015E+002,-1.1951036E+002,-1.5869867E+002,-3.5382391E+000,-1.7838741E-002, 0.0000000E+000, 0.0000000E+000, 4.8582482E+001, 4.7525049E+001, 1.1498528E+000, 8.1632588E-003, 3.6803167E-091
 2.3632858E+000, 3.2635260E+002,-1.1892673E+002,-1.5756037E+002,-3.5375836E+000,-1.7796930E-002, 0.0000000E+000, 0.0000000E+000, 4.6694061E+001, 4.6310122E+001, 1.1502980E+000, 8.1663921E-003, 4.5918920E-091
 2.3717923E+000, 3.2539802E+002,-1.1813623E+002,-1.5627637E+002,-3.5593028E+000,-1.7726466E-002, 0.0000000E+000, 0.0000000E+000, 4.7734644E+001, 4.7408397E+001, 1.1507345E+000, 8.1694650E-003, 5.7075227E-091
 2.3802991E+000, 3.2347426E+002,-1.1747708E+002,-1.5528071E+002,-3.5691528E+000,-1.7654545E-002, 0.0000000E+000, 0.0000000E+000, 4.7385416E+001, 4.7129668E+001, 1.1510770E+000, 8.1718758E-003, 6.7962048E-091
 2.3930588E+000, 3.2228699E+002,-1.1634692E+002,-1.5432321E+002,-3.5560646E+000,-1.7622080E-002, 0.0000000E+000, 0.0000000E+000, 4.8285855E+001, 4.8043171E+001, 1.1514968E+000, 8.1748310E-003, 8.4376481E-091
 2.4015653E+000, 3.1844775E+002,-1.1439016E+002,-1.5363895E+002,-3.5262819E+000,-1.7648641E-002, 0.0000000E+000, 0.0000000E+000, 4.7457443E+001, 4.6874714E+001, 1.1519085E+000, 8.1777292E-003, 1.0417849E-090
 2.4100721E+000, 3.1820119E+002,-1.1462404E+002,-1.5325025E+002,-3.5128817E+000,-1.7692997E-002, 0.0000000E+000, 0.0000000E+000, 4.7197299E+001, 4.6796324E+001, 1.1522315E+000, 8.1800028E-003, 1.2332562E-090
 2.4228318E+000, 3.1489054E+002,-1.1270082E+002,-1.5249474E+002,-3.5017662E+000,-1.7780570E-002, 0.0000000E+000, 0.0000000E+000, 4.6652184E+001, 4.6175428E+001, 1.1526275E+000, 8.1827900E-003, 1.5236351E-090
 2.4313385E+000, 3.1494958E+002,-1.1303666E+002,-1.5118739E+002,-3.4941179E+000,-1.7859233E-002, 0.0000000E+000, 0.0000000E+000, 4.6915052E+001, 4.7213547E+001, 1.1530158E+000, 8.1855232E-003, 1.8766133E-090
 2.4440982E+000, 3.1461624E+002,-1.1270415E+002,-1.4923328E+002,-3.4840974E+000,-1.7893318E-002, 0.0000000E+000, 0.0000000E+000, 4.9172251E+001, 4.9176827E+001, 1.1533955E+000, 8.1881961E-003, 2.3199719E-090
 2.4526050E+000, 3.1490967E+002,-1.1370791E+002,-1.4707872E+002,-3.4750557E+000,-1.7900634E-002, 0.0000000E+000, 0.0000000E+000, 4.9962297E+001, 5.0630089E+001, 1.1537679E+000, 8.1908172E-003, 2.8634869E-090
 2.4611115E+000, 3.1312501E+002,-1.1325643E+002,-1.4576924E+002,-3.4549355E+000,-1.7917623E-002, 0.0000000E+000, 0.0000000E+000, 5.1011128E+001, 5.0626495E+001, 1.1540600E+000, 8.1928734E-003, 3.3967350E-090
 2.4738715E+000, 3.1380345E+002,-1.1298412E+002,-1.4500310E+002,-3.4689034E+000,-1.7964909E-002, 0.0000000E+000, 0.0000000E+000, 5.2036744E+001, 5.2329358E+001, 1.1544181E+000, 8.1953940E-003, 4.2188944E-090
 2.4823780E+000, 3.1322952E+002,-1.1222295E+002,-1.4484821E+002,-3.4262958E+000,-1.7972462E-002, 0.0000000E+000, 0.0000000E+000, 5.2597510E+001, 5.2714093E+001, 1.1547692E+000, 8.1978657E-003, 5.2321590E-090
 2.4908845E+000, 3.1435916E+002,-1.1265775E+002,-1.4504334E+002,-3.3857211E+000,-1.7964041E-002, 0.0000000E+000, 0.0000000E+000, 5.2857748E+001, 5.3254389E+001, 1.1550447E+000, 8.1998047E-003, 6.2312136E-090
 2.5036445E+000, 3.1845070E+002,-1.1379711E+002,-1.4554457E+002,-3.3704796E+000,-1.7974547E-002, 0.0000000E+000, 0.0000000E+000, 5.4981118E+001, 5.5720569E+001, 1.1553823E+000, 8.2021816E-003, 7.7739906E-090
 2.5121510E+000, 3.2214367E+002,-1.1537430E+002,-1.4634161E+002,-3.3464144E+000,-1.8012378E-002, 0.0000000E+000, 0.0000000E+000, 5.6390452E+001, 5.7063335E+001, 1.1557135E+000, 8.2045123E-003, 9.6763216E-090
 2.5206575E+000, 3.2127419E+002,-1.1597674E+002,-1.4718310E+002,-3.3812433E+000,-1.8043181E-002, 0.0000000E+000, 0.0000000E+000, 5.5796541E+001, 5.4715057E+001, 1.1559732E+000, 8.2063407E-003, 1.1550877E-089
 2.5334175E+000, 3.2138610E+002,-1.1581044E+002,-1.4870356E+002,-3.3796150E+000,-1.8055913E-002, 0.0000000E+000, 0.0000000E+000, 5.3807360E+001, 5.3474429E+001, 1.1562916E+000, 8.2085819E-003, 1.4438798E-089
 2.5419240E+000, 3.1745298E+002,-1.1391267E+002,-1.5072573E+002,-3.4175300E+000,-1.8058291E-002, 0.0000000E+000, 0.0000000E+000, 5.0692239E+001, 4.9378992E+001, 1.1566038E+000, 8.2107795E-003, 1.7992469E-089
 2.5504305E+000, 3.1526913E+002,-1.1304867E+002,-1.5256601E+002,-3.4322369E+000,-1.8050745E-002, 0.0000000E+000, 0.0000000E+000, 4.7230391E+001, 4.6204164E+001, 1.1568488E+000, 8.2125035E-003, 2.1487654E-089
 2.5631905E+000, 3.1555007E+002,-1.1276214E+002,-1.5507892E+002,-3.4110615E+000,-1.8001255E-002, 0.0000000E+000, 0.0000000E+000, 4.4493228E+001, 4.4279956E+001, 1.1571490E+000, 8.2146167E-003, 2.6864609E-089
 2.5716970E+000, 3.1721148E+002,-1.1264902E+002,-1.5798809E+002,-3.4059230E+000,-1.7913855E-002, 0.0000000E+000, 0.0000000E+000, 4.3644475E+001, 4.3150530E+001, 1.1574434E+000, 8.2166889E-003, 3.3473914E-089
 2.5802035E+000, 3.1681906E+002,-1.1285881E+002,-1.6068346E+002,-3.4424789E+000,-1.7901157E-002, 0.0000000E+000, 0.0000000E+000, 3.9931243E+001, 3.9816415E+001, 1.1576743E+000, 8.2183144E-003, 3.9981589E-089
 2.5929635E+000, 3.2055141E+002,-1.1367303E+002,-1.6447493E+002,-3.4435799E+000,-1.7920694E-002, 0.0000000E+000, 0.0000000E+000, 3.8279092E+001, 3.8941949E+001, 1.1579574E+000, 8.2203068E-003, 5.0023537E-089
 2.6014700E+000, 3.2474814E+002,-1.1616115E+002,-1.6830608E+002,-3.4478047E+000,-1.7915876E-002, 0.0000000E+000, 0.0000000E+000, 3.7460017E+001, 3.6815198E+001, 1.1582349E+000, 8.2222604E-003, 6.2419925E-089
 2.6142299E+000, 3.2620206E+002,-1.1676222E+002,-1.7176903E+002,-3.4407032E+000,-1.7899816E-002, 0.0000000E+000, 0.0000000E+000, 3.4425492E+001, 3.4212212E+001, 1.1585063E+000, 8.2241708E-003, 7.8252938E-089
 2.6227365E+000, 3.2562039E+002,-1.1621955E+002,-1.7456438E+002,-3.4574940E+000,-1.7892461E-002, 0.0000000E+000, 0.0000000E+000, 3.1975157E+001, 3.1361070E+001, 1.1587724E+000, 8.2260440E-003, 9.7895939E-089
 2.6312430E+000, 3.2626770E+002,-1.1542027E+002,-1.7611178E+002,-3.4485643E+000,-1.7889922E-002, 0.0000000E+000, 0.0000000E+000, 3.0753063E+001, 3.1269208E+001, 1.1589812E+000, 8.2275134E-003, 1.1743393E-088
 2.6440029E+000, 3.2443121E+002,-1.1579468E+002,-1.7703929E+002,-3.4578649E+000,-1.7874085E-002, 0.0000000E+000, 0.0000000E+000, 2.9125116E+001, 2.8121499E+001, 1.1592371E+000, 8.2293144E-003, 1.4808764E-088
 2.6525095E+000, 3.1953680E+002,-1.1354903E+002,-1.7717688E+002,-3.4952509E+000,-1.7857337E-002, 0.0000000E+000, 0.0000000E+000, 2.6606707E+001, 2.5297779E+001, 1.1594880E+000, 8.2310804E-003, 1.8668724E-088
 2.6610162E+000, 3.1740089E+002,-1.1214659E+002,-1.7673256E+002,-3.5049038E+000,-1.7848347E-002, 0.0000000E+000, 0.0000000E+000, 2.5021060E+001, 2.4998990E+001, 1.1596848E+000, 8.2324657E-003, 2.2568815E-088
 2.6737759E+000, 3.1725552E+002,-1.1268330E+002,-1.7543650E+002,-3.5187758E+000,-1.7826120E-002, 0.0000000E+000, 0.0000000E+000, 2.6001422E+001, 2.5599120E+001, 1.1599260E+000, 8.2341636E-003, 2.8803903E-088
 2.6822824E+000, 3.1449763E+002,-1.1159646E+002,-1.7329128E+002,-3.5351718E+000,-1.7797639E-002, 0.0000000E+000, 0.0000000E+000, 2.6486837E+001, 2.6056914E+001, 1.1601625E+000, 8.2358285E-003, 3.6819961E-088
 2.6907892E+000, 3.1263042E+002,-1.1085358E+002,-1.7117928E+002,-3.5287555E+000,-1.7804741E-002, 0.0000000E+000, 0.0000000E+000, 2.6925313E+001, 2.7050994E+001, 1.1603481E+000, 8.2371345E-003, 4.5121692E-088
 2.7035489E+000, 3.1211134E+002,-1.1051385E+002,-1.6844904E+002,-3.5313389E+000,-1.7771351E-002, 0.0000000E+000, 0.0000000E+000, 2.8660230E+001, 2.9599335E+001, 1.1605755E+000, 8.2387351E-003, 5.8726245E-088
 2.7120557E+000, 3.1090090E+002,-1.0941464E+002,-1.6597481E+002,-3.5297253E+000,-1.7772975E-002, 0.0000000E+000, 0.0000000E+000, 3.1284274E+001, 3.1963954E+001, 1.1607985E+000, 8.2403046E-003, 7.6635466E-088
 2.7205622E+000, 3.1277246E+002,-1.1000982E+002,-1.6443915E+002,-3.5190996E+000,-1.7808142E-002, 0.0000000E+000, 0.0000000E+000, 3.3164028E+001, 3.4786586E+001, 1.1609734E+000, 8.2415358E-003, 9.5534088E-088
 2.7333221E+000, 3.1445890E+002,-1.1071450E+002,-1.6299645E+002,-3.5017257E+000,-1.7819597E-002, 0.0000000E+000, 0.0000000E+000, 3.7826303E+001, 3.7228407E+001, 1.1611877E+000, 8.2430447E-003, 1.2693295E-087
 2.7418287E+000, 3.1766765E+002,-1.1389601E+002,-1.6169104E+002,-3.4911584E+000,-1.7824362E-002, 0.0000000E+000, 0.0000000E+000, 3.8201293E+001, 3.8571609E+001, 1.1613979E+000, 8.2445242E-003, 2.2601592E-087
 2.7503352E+000, 3.1614516E+002,-1.1248734E+002,-1.6053637E+002,-3.4775509E+000,-1.7838141E-002, 0.0000000E+000, 0.0000000E+000, 3.9247490E+001, 3.9626056E+001, 1.1615628E+000, 8.2456848E-003, 2.9680842E-087
 2.7630951E+000, 3.1554034E+002,-1.1269922E+002,-1.5879616E+002,-3.4600980E+000,-1.7859919E-002, 0.0000000E+000, 0.0000000E+000, 4.0135138E+001, 4.0567006E+001, 1.1617649E+000, 8.2471072E-003, 4.1422030E-087
 2.7716017E+000, 3.1566047E+002,-1.1364061E+002,-1.5700329E+002,-3.4822154E+000,-1.7892442E-002, 0.0000000E+000, 0.0000000E+000, 4.1924495E+001, 4.1516460E+001, 1.1619631E+000, 8.2485018E-003, 5.6977671E-087
 2.7801082E+000, 3.1490119E+002,-1.1286978E+002,-1.5585918E+002,-3.4995248E+000,-1.7903185E-002, 0.0000000E+000, 0.0000000E+000, 4.2240250E+001, 4.2654794E+001, 1.1621185E+000, 8.2495958E-003, 7.3414312E-087
 2.7928681E+000, 3.1617016E+002,-1.1333013E+002,-1.5536339E+002,-3.4805193E+000,-1.7899729E-002, 0.0000000E+000, 0.0000000E+000, 4.4108121E+001, 4.3978213E+001, 1.1623090E+000, 8.2509366E-003, 1.0067711E-086
 2.8013747E+000, 3.1411699E+002,-1.1347567E+002,-1.5602847E+002,-3.5208683E+000,-1.7915973E-002, 0.0000000E+000, 0.0000000E+000, 4.2508002E+001, 4.1074060E+001, 1.1624957E+000, 8.2522513E-003, 1.3670497E-086
 2.8141346E+000, 3.1222148E+002,-1.1285724E+002,-1.5800046E+002,-3.5281700E+000,-1.7922489E-002, 0.0000000E+000, 0.0000000E+000, 3.8628981E+001, 3.7817687E+001, 1.1626784E+000, 8.2535367E-003, 1.8613654E-086
 2.8226411E+000, 3.0795834E+002,-1.1108847E+002,-1.6096499E+002,-3.5629995E+000,-1.7909751E-002, 0.0000000E+000, 0.0000000E+000, 3.3846734E+001, 3.2323966E+001, 1.1628574E+000, 8.2547970E-003, 2.5114946E-086
 2.8311477E+000, 3.0868469E+002,-1.1138149E+002,-1.6399488E+002,-3.5589361E+000,-1.7901366E-002, 0.0000000E+000, 0.0000000E+000, 3.0006021E+001, 2.9731482E+001, 1.1629979E+000, 8.2557855E-003, 3.1929306E-086
 2.8439076E+000, 3.0882497E+002,-1.1157478E+002,-1.6832199E+002,-3.5936926E+000,-1.7900878E-002, 0.0000000E+000, 0.0000000E+000, 2.6725336E+001, 2.5316604E+001, 1.1631700E+000, 8.2569971E-003, 4.3135321E-086
 2.8524141E+000, 3.0953176E+002,-1.1148451E+002,-1.7311893E+002,-3.6277499E+000,-1.7870494E-002, 0.0000000E+000, 0.0000000E+000, 2.1771478E+001, 2.1282701E+001, 1.1633388E+000, 8.2581850E-003, 5.7819810E-086
 2.8609207E+000, 3.0816901E+002,-1.1148860E+002,-1.7725865E+002,-3.6154755E+000,-1.7854810E-002, 0.0000000E+000, 0.0000000E+000, 1.8049452E+001, 1.5788436E+001, 1.1634712E+000, 8.2591168E-003, 7.3168367E-086
 2.8736806E+000, 3.0725474E+002,-1.1079241E+002,-1.8268870E+002,-3.5814439E+000,-1.7845567E-002, 0.0000000E+000, 0.0000000E+000, 1.0376024E+001, 1.0174338E+001, 1.1636334E+000, 8.2602588E-003, 9.8523232E-086
 2.8821871E+000, 3.0797361E+002,-1.1040041E+002,-1.8810529E+002,-3.5540094E+000,-1.7874800E-002, 0.0000000E+000, 0.0000000E+000, 6.6630737E+000, 5.8960311E+000, 1.1637925E+000, 8.2613785E-003, 1.3191921E-085
 2.8906937E+000, 3.1188600E+002,-1.1164522E+002,-1.9229343E+002,-3.5353096E+000,-1.7896725E-002, 0.0000000E+000, 0.0000000E+000, 4.3043882E+000, 4.3941411E+000, 1.1639173E+000, 8.2622568E-003, 1.6711637E-085
 2.9034536E+000, 3.1875821E+002,-1.1477295E+002,-1.9749031E+002,-3.5454892E+000,-1.7918381E-002, 0.0000000E+000, 0.0000000E+000, 2.3182016E+000, 2.9315503E+000, 1.1640702E+000, 8.2633332E-003, 2.2553127E-085
 2.9119601E+000, 3.2297475E+002,-1.1645355E+002,-2.0272036E+002,-3.5715129E+000,-1.7900606E-002, 0.0000000E+000, 0.0000000E+000, 7.1087789E-001, 2.1142884E-001, 1.1642201E+000, 8.2643885E-003, 3.0302967E-085
 2.9204669E+000, 3.2485030E+002,-1.1760782E+002,-2.0685390E+002,-3.5821186E+000,-1.7896450E-002, 0.0000000E+000, 0.0000000E+000,-2.4322945E+000,-3.2114382E+000, 1.1643378E+000, 8.2652163E-003, 3.8526700E-085
 2.9332266E+000, 3.2609823E+002,-1.1845849E+002,-2.1188052E+002,-3.5962835E+000,-1.7920933E-002, 0.0000000E+000, 0.0000000E+000,-6.9921341E+000,-7.8549906E+000, 1.1644819E+000, 8.2662308E-003, 5.2279085E-085
 2.9417331E+000, 3.2696287E+002,-1.1820931E+002,-2.1655907E+002,-3.6110974E+000,-1.7920497E-002, 0.0000000E+000, 0.0000000E+000,-1.2292911E+001,-1.1434535E+001, 1.1646232E+000, 8.2672255E-003, 7.0760872E-085
 2.9502399E+000, 3.2804503E+002,-1.1893662E+002,-2.1974536E+002,-3.5890540E+000,-1.7899496E-002, 0.0000000E+000, 0.0000000E+000,-1.2980154E+001,-1.4243914E+001, 1.1647341E+000, 8.2680057E-003, 9.0554941E-085
 2.9629996E+000, 3.2938560E+002,-1.1942764E+002,-2.2318782E+002,-3.5854105E+000,-1.7914257E-002, 0.0000000E+000, 0.0000000E+000,-1.6020484E+001,-1.6833181E+001, 1.1648699E+000, 8.2689619E-003, 1.2386044E-084
 2.9715064E+000, 3.2802907E+002,-1.1806572E+002,-2.2624747E+002,-3.5752233E+000,-1.7970459E-002, 0.0000000E+000, 0.0000000E+000,-1.9649891E+001,-1.9877315E+001, 1.1650031E+000, 8.2698994E-003, 1.6837503E-084
 2.9800129E+000, 3.3371629E+002,-1.2105797E+002,-2.2848642E+002,-3.5630340E+000,-1.8014751E-002, 0.0000000E+000, 0.0000000E+000,-1.9913411E+001,-1.9409151E+001, 1.1651076E+000, 8.2706348E-003, 2.1566089E-084
 2.9927728E+000, 3.3234794E+002,-1.1984706E+002,-2.3089724E+002,-3.6002883E+000,-1.8041647E-002, 0.0000000E+000, 0.0000000E+000,-2.1507962E+001,-2.2014687E+001, 1.1652356E+000, 8.2715360E-003, 2.9453344E-084
 3.0012794E+000, 3.3275420E+002,-1.2075561E+002,-2.3295641E+002,-3.6315483E+000,-1.8060985E-002, 0.0000000E+000, 0.0000000E+000,-2.2789488E+001,-2.4607425E+001, 1.1653612E+000, 8.2724195E-003, 3.9908946E-084
 3.0140393E+000, 3.3161512E+002,-1.2034465E+002,-2.3465567E+002,-3.6626934E+000,-1.8108565E-002, 0.0000000E+000, 0.0000000E+000,-2.7256081E+001,-2.7066003E+001, 1.1654839E+000, 8.2732834E-003, 5.4310250E-084
 3.0225458E+000, 3.3008022E+002,-1.1923336E+002,-2.3630983E+002,-3.7031108E+000,-1.8142402E-002, 0.0000000E+000, 0.0000000E+000,-2.9124607E+001,-2.9184218E+001, 1.1656042E+000, 8.2741304E-003, 7.3953621E-084
 3.0310524E+000, 3.2966421E+002,-1.1831983E+002,-2.3763367E+002,-3.6933998E+000,-1.8160452E-002, 0.0000000E+000, 0.0000000E+000,-2.9440526E+001,-3.0000858E+001, 1.1656986E+000, 8.2747947E-003, 9.7658905E-084
 3.0438123E+000, 3.3046863E+002,-1.1795869E+002,-2.3899218E+002,-3.7010958E+000,-1.8114552E-002, 0.0000000E+000, 0.0000000E+000,-3.0165708E+001,-3.0201450E+001, 1.1658143E+000, 8.2756088E-003, 1.3821130E-083
 3.0523188E+000, 3.3137195E+002,-1.1837524E+002,-2.3962658E+002,-3.7184845E+000,-1.8059997E-002, 0.0000000E+000, 0.0000000E+000,-3.0780307E+001,-3.0366419E+001, 1.1659277E+000, 8.2764070E-003, 1.9250169E-083
 3.0608253E+000, 3.3167042E+002,-1.1848210E+002,-2.3932089E+002,-3.7260422E+000,-1.8037286E-002, 0.0000000E+000, 0.0000000E+000,-3.0052362E+001,-2.9876639E+001, 1.1660166E+000, 8.2770331E-003, 2.4994712E-083
 3.0735853E+000, 3.3259029E+002,-1.1894913E+002,-2.3771283E+002,-3.7534167E+000,-1.8001638E-002, 0.0000000E+000, 0.0000000E+000,-2.8451846E+001,-2.7843085E+001, 1.1661257E+000, 8.2778004E-003, 3.4487439E-083
 3.0820918E+000, 3.3289005E+002,-1.1976853E+002,-2.3509160E+002,-3.8242826E+000,-1.8017095E-002, 0.0000000E+000, 0.0000000E+000,-2.5766359E+001,-2.5812377E+001, 1.1662325E+000, 8.2785527E-003, 4.6957542E-083
 3.0905983E+000, 3.2952529E+002,-1.1800477E+002,-2.3260421E+002,-3.8545060E+000,-1.7990141E-002, 0.0000000E+000, 0.0000000E+000,-2.4245256E+001,-2.4956189E+001, 1.1663164E+000, 8.2791427E-003, 5.9994472E-083
 3.1033583E+000, 3.2545087E+002,-1.1646559E+002,-2.2956451E+002,-3.8463038E+000,-1.7902422E-002, 0.0000000E+000, 0.0000000E+000,-2.4463960E+001,-2.4443435E+001, 1.1664191E+000, 8.2798658E-003, 8.1381783E-083
 3.1118648E+000, 3.1976639E+002,-1.1351819E+002,-2.2709919E+002,-3.8293577E+000,-1.7869867E-002, 0.0000000E+000, 0.0000000E+000,-2.4317109E+001,-2.4698216E+001, 1.1665198E+000, 8.2805748E-003, 1.0937185E-082
 3.1203713E+000, 3.1685052E+002,-1.1309487E+002,-2.2560410E+002,-3.8282693E+000,-1.7893450E-002, 0.0000000E+000, 0.0000000E+000,-2.5129504E+001,-2.5694611E+001, 1.1665988E+000, 8.2811309E-003, 1.3858743E-082
 3.1331313E+000, 3.1290625E+002,-1.1072540E+002,-2.2420887E+002,-3.8087196E+000,-1.7884476E-002, 0.0000000E+000, 0.0000000E+000,-2.5255615E+001,-2.5854627E+001, 1.1666957E+000, 8.2818123E-003, 1.8652269E-082
 3.1411991E+000, 3.1439691E+002,-1.1078523E+002,-2.2351010E+002,-3.8001640E+000,-1.7873038E-002, 0.0000000E+000, 0.0000000E+000,-2.4401941E+001,-2.3716456E+001, 1.1667896E+000, 8.2824605E-003, 2.4715021E-082
 3.1526430E+000, 3.1537451E+002,-1.1208774E+002,-2.2369851E+002,-3.7866141E+000,-1.7866218E-002, 0.0000000E+000, 0.0000000E+000,-2.3799814E+001,-2.4216213E+001, 1.1668758E+000, 8.2830537E-003, 3.2311540E-082
 3.1602724E+000, 3.1655562E+002,-1.1269477E+002,-2.2439359E+002,-3.7821272E+000,-1.7834122E-002, 0.0000000E+000, 0.0000000E+000,-2.5241781E+001,-2.4332710E+001, 1.1669577E+000, 8.2836301E-003, 4.1907635E-082
 3.1717162E+000, 3.1422687E+002,-1.1271361E+002,-2.2475686E+002,-3.7920655E+000,-1.7752645E-002, 0.0000000E+000, 0.0000000E+000,-2.5996870E+001,-2.7053414E+001, 1.1670378E+000, 8.2841950E-003, 5.4617938E-082
 3.1831601E+000, 3.1205348E+002,-1.1228100E+002,-2.2405892E+002,-3.7646330E+000,-1.7724116E-002, 0.0000000E+000, 0.0000000E+000,-2.7998098E+001,-2.8068800E+001, 1.1671321E+000, 8.2848593E-003, 7.4921630E-082
 3.1907892E+000, 3.1188121E+002,-1.1231387E+002,-2.2247749E+002,-3.7727729E+000,-1.7746125E-002, 0.0000000E+000, 0.0000000E+000,-2.7464291E+001,-2.6700666E+001, 1.1672091E+000, 8.2854017E-003, 9.7361109E-082
 3.2022331E+000, 3.1148093E+002,-1.1076246E+002,-2.2004003E+002,-3.7739851E+000,-1.7757143E-002, 0.0000000E+000, 0.0000000E+000,-2.3520387E+001,-2.3113299E+001, 1.1672846E+000, 8.2859333E-003, 1.2718957E-081
 3.2136769E+000, 3.0830190E+002,-1.0986275E+002,-2.1633513E+002,-3.8211252E+000,-1.7751978E-002, 0.0000000E+000, 0.0000000E+000,-2.0822361E+001,-2.1734864E+001, 1.1673733E+000, 8.2865584E-003, 1.7501849E-081
 3.2213063E+000, 3.0696849E+002,-1.1042580E+002,-2.1299593E+002,-3.8100827E+000,-1.7728531E-002, 0.0000000E+000, 0.0000000E+000,-2.0724298E+001,-2.0281047E+001, 1.1674458E+000, 8.2870688E-003, 2.2800748E-081
 3.2327502E+000, 3.0445740E+002,-1.0823065E+002,-2.0922825E+002,-3.8049147E+000,-1.7684200E-002, 0.0000000E+000, 0.0000000E+000,-1.7388954E+001,-1.6824103E+001, 1.1675168E+000, 8.2875690E-003, 2.9856074E-081
 3.2403793E+000, 3.0312976E+002,-1.0797820E+002,-2.0507850E+002,-3.8013302E+000,-1.7610225E-002, 0.0000000E+000, 0.0000000E+000,-1.3850239E+001,-1.3745881E+001, 1.1675865E+000, 8.2880604E-003, 3.8925242E-081
 3.2518232E+000, 3.0275680E+002,-1.0868418E+002,-2.0099363E+002,-3.8053383E+000,-1.7568677E-002, 0.0000000E+000, 0.0000000E+000,-1.1119534E+001,-1.0743919E+001, 1.1676549E+000, 8.2885419E-003, 5.1017635E-081
 3.2632670E+000, 3.0380025E+002,-1.0873773E+002,-1.9679560E+002,-3.8024569E+000,-1.7576364E-002, 0.0000000E+000, 0.0000000E+000,-6.7727192E+000,-5.5531097E+000, 1.1677353E+000, 8.2891081E-003, 7.0396749E-081
 3.2708962E+000, 3.0433217E+002,-1.0948280E+002,-1.9403538E+002,-3.7930638E+000,-1.7561914E-002, 0.0000000E+000, 0.0000000E+000,-3.7337626E+000,-2.9966236E+000, 1.1678009E+000, 8.2895705E-003, 9.1851184E-081
 3.2823400E+000, 3.0909795E+002,-1.1078426E+002,-1.9242639E+002,-3.7974854E+000,-1.7645263E-002, 0.0000000E+000, 0.0000000E+000, 7.8538509E-001, 2.0721747E+000, 1.1678652E+000, 8.2900236E-003, 1.2040119E-080
 3.2934024E+000, 3.1311444E+002,-1.1282623E+002,-1.9166435E+002,-3.8084890E+000,-1.7757836E-002, 0.0000000E+000, 0.0000000E+000, 4.1409949E+000, 4.7976132E+000, 1.1679400E+000, 8.2905449E-003, 1.6495385E-080
 3.3002682E+000, 3.1675157E+002,-1.1497146E+002,-1.9183787E+002,-3.8233464E+000,-1.7794305E-002, 0.0000000E+000, 0.0000000E+000, 4.7198206E+000, 6.1011003E+000, 1.1679990E+000, 8.2909483E-003, 2.1114751E-080
 3.3105671E+000, 3.2144627E+002,-1.1654743E+002,-1.9274001E+002,-3.8000414E+000,-1.7829708E-002, 0.0000000E+000, 0.0000000E+000, 7.6361718E+000, 8.3409583E+000, 1.1680535E+000, 8.2913331E-003, 2.6929560E-080
