s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_N-HEPTANE,MLR_PRODUCTS
 4.7412686E+000, 3.2544159E+002,-1.1571096E+002,-2.5471354E+002,-3.4558998E+000,-1.8106689E-002, 0.0000000E+000, 0.0000000E+000,-4.7678394E+001,-4.8456915E+001, 1.1710295E+000, 8.3123133E-003, 2.3383453E-068
 4.7623568E+000, 3.1691656E+002,-1.1297888E+002,-2.5187304E+002,-3.4701515E+000,-1.8129482E-002, 0.0000000E+000, 0.0000000E+000,-5.1264733E+001,-5.1423638E+001, 1.1710371E+000, 8.3123666E-003, 2.7669721E-068
 4.7834444E+000, 3.1320770E+002,-1.1096439E+002,-2.4701606E+002,-3.4509302E+000,-1.8162689E-002, 0.0000000E+000, 0.0000000E+000,-4.8226255E+001,-4.8241845E+001, 1.1710443E+000, 8.3124176E-003, 3.2684074E-068
 4.8010178E+000, 3.1310065E+002,-1.1101989E+002,-2.4533149E+002,-3.4859209E+000,-1.8211445E-002, 0.0000000E+000, 0.0000000E+000,-4.7526348E+001,-4.6754872E+001, 1.1710507E+000, 8.3124625E-003, 3.8035854E-068
 4.8221059E+000, 3.1994535E+002,-1.1333481E+002,-2.4594588E+002,-3.5411630E+000,-1.8313749E-002, 0.0000000E+000, 0.0000000E+000,-4.3491315E+001,-4.2894820E+001, 1.1710568E+000, 8.3125057E-003, 4.4313613E-068
 4.8431940E+000, 3.2386778E+002,-1.1650794E+002,-2.4545634E+002,-3.5852831E+000,-1.8305182E-002, 0.0000000E+000, 0.0000000E+000,-4.1816577E+001,-4.1700084E+001, 1.1710632E+000, 8.3125510E-003, 5.2331179E-068
 4.8607674E+000, 3.1966429E+002,-1.1496023E+002,-2.4122124E+002,-3.5789337E+000,-1.8193116E-002, 0.0000000E+000, 0.0000000E+000,-4.0117307E+001,-4.0114310E+001, 1.1710689E+000, 8.3125909E-003, 6.0084720E-068
 4.8818550E+000, 3.2200045E+002,-1.1515068E+002,-2.3549916E+002,-3.5755537E+000,-1.8163512E-002, 0.0000000E+000, 0.0000000E+000,-3.2965623E+001,-3.2243101E+001, 1.1710743E+000, 8.3126292E-003, 6.8512507E-068
 4.9029431E+000, 3.2633765E+002,-1.1797105E+002,-2.3420233E+002,-3.5991506E+000,-1.8108676E-002, 0.0000000E+000, 0.0000000E+000,-2.9534170E+001,-2.9452984E+001, 1.1710800E+000, 8.3126694E-003, 8.0598931E-068
 4.9205165E+000, 3.2905922E+002,-1.1957598E+002,-2.3474218E+002,-3.6417284E+000,-1.8006950E-002, 0.0000000E+000, 0.0000000E+000,-2.9696192E+001,-2.8918673E+001, 1.1710851E+000, 8.3127048E-003, 9.3682195E-068
 4.9416041E+000, 3.3650620E+002,-1.2130323E+002,-2.3128297E+002,-3.7062674E+000,-1.8005640E-002, 0.0000000E+000, 0.0000000E+000,-2.1344611E+001,-1.9804280E+001, 1.1710899E+000, 8.3127388E-003, 1.0883880E-067
 4.9626923E+000, 3.4404253E+002,-1.2457756E+002,-2.2861638E+002,-3.7615314E+000,-1.8057949E-002, 0.0000000E+000, 0.0000000E+000,-1.2793793E+001,-1.2930991E+001, 1.1710949E+000, 8.3127745E-003, 1.2794660E-067
 4.9802656E+000, 3.4348198E+002,-1.2455380E+002,-2.3057237E+002,-3.7765524E+000,-1.8042241E-002, 0.0000000E+000, 0.0000000E+000,-1.5646376E+001,-1.5438777E+001, 1.1710994E+000, 8.3128059E-003, 1.4827329E-067
 5.0013537E+000, 3.4175538E+002,-1.2245810E+002,-2.3481562E+002,-3.7673778E+000,-1.8015468E-002, 0.0000000E+000, 0.0000000E+000,-1.8506585E+001,-1.9303742E+001, 1.1711037E+000, 8.3128361E-003, 1.7191528E-067
 5.0224414E+000, 3.3575157E+002,-1.2089517E+002,-2.3975778E+002,-3.8421198E+000,-1.8017301E-002, 0.0000000E+000, 0.0000000E+000,-2.7509341E+001,-2.8761520E+001, 1.1711082E+000, 8.3128677E-003, 2.0141666E-067
 5.0400147E+000, 3.2703434E+002,-1.1788269E+002,-2.3944778E+002,-3.9086028E+000,-1.8030784E-002, 0.0000000E+000, 0.0000000E+000,-3.3583654E+001,-3.4222766E+001, 1.1711121E+000, 8.3128956E-003, 2.3229890E-067
 5.0611029E+000, 3.2375274E+002,-1.1559269E+002,-2.3180110E+002,-3.9274285E+000,-1.7989598E-002, 0.0000000E+000, 0.0000000E+000,-2.8145537E+001,-2.7586468E+001, 1.1711159E+000, 8.3129224E-003, 2.6805448E-067
 5.0821910E+000, 3.2173508E+002,-1.1500558E+002,-2.1953201E+002,-3.9702568E+000,-1.7905274E-002, 0.0000000E+000, 0.0000000E+000,-1.7963259E+001,-1.6790669E+001, 1.1711199E+000, 8.3129505E-003, 3.1272993E-067
 5.1032786E+000, 3.2235582E+002,-1.1455347E+002,-2.0828048E+002,-3.9288865E+000,-1.8004498E-002, 0.0000000E+000, 0.0000000E+000,-5.2731807E+000,-4.4250235E+000, 1.1711237E+000, 8.3129774E-003, 3.6402273E-067
 5.1208520E+000, 3.2357393E+002,-1.1569522E+002,-1.9924592E+002,-3.9070696E+000,-1.8140659E-002, 0.0000000E+000, 0.0000000E+000, 4.5825974E+000, 4.7075771E+000, 1.1711271E+000, 8.3130011E-003, 4.1757817E-067
 5.1419401E+000, 3.1869569E+002,-1.1401257E+002,-1.9064731E+002,-3.9023753E+000,-1.8079580E-002, 0.0000000E+000, 0.0000000E+000, 9.6450877E+000, 1.0115363E+001, 1.1711303E+000, 8.3130239E-003, 4.7820427E-067
 5.1630282E+000, 3.2146600E+002,-1.1479657E+002,-1.8167174E+002,-3.8705227E+000,-1.7991268E-002, 0.0000000E+000, 0.0000000E+000, 1.9858847E+001, 2.1109180E+001, 1.1711337E+000, 8.3130478E-003, 5.5274941E-067
 5.1806011E+000, 3.2188333E+002,-1.1561418E+002,-1.7467125E+002,-3.8323870E+000,-1.7901207E-002, 0.0000000E+000, 0.0000000E+000, 2.7912108E+001, 2.7747606E+001, 1.1711367E+000, 8.3130688E-003, 6.2965428E-067
 5.2016892E+000, 3.1465125E+002,-1.1261659E+002,-1.6844279E+002,-3.7975751E+000,-1.7888805E-002, 0.0000000E+000, 0.0000000E+000, 2.9834193E+001, 2.9776400E+001, 1.1711396E+000, 8.3130890E-003, 7.1612683E-067
 5.2227774E+000, 3.1098795E+002,-1.1095965E+002,-1.6212206E+002,-3.7252848E+000,-1.7964705E-002, 0.0000000E+000, 0.0000000E+000, 3.3426988E+001, 3.4162997E+001, 1.1711426E+000, 8.3131102E-003, 8.2084732E-067
 5.2403507E+000, 3.1157398E+002,-1.1088422E+002,-1.5714704E+002,-3.6904819E+000,-1.7988623E-002, 0.0000000E+000, 0.0000000E+000, 3.9382229E+001, 3.9834249E+001, 1.1711452E+000, 8.3131289E-003, 9.2699314E-067
 5.2614384E+000, 3.0992650E+002,-1.1086707E+002,-1.5426556E+002,-3.6581069E+000,-1.7809257E-002, 0.0000000E+000, 0.0000000E+000, 4.1091766E+001, 4.1117953E+001, 1.1711478E+000, 8.3131468E-003, 1.0447317E-066
 5.2825265E+000, 3.1262446E+002,-1.1057079E+002,-1.5343306E+002,-3.6347714E+000,-1.7824364E-002, 0.0000000E+000, 0.0000000E+000, 4.3825130E+001, 4.4968015E+001, 1.1711504E+000, 8.3131656E-003, 1.1861708E-066
 5.3000998E+000, 3.1993272E+002,-1.1433078E+002,-1.5316934E+002,-3.6428712E+000,-1.7831762E-002, 0.0000000E+000, 0.0000000E+000, 4.8581905E+001, 4.8771895E+001, 1.1711528E+000, 8.3131822E-003, 1.3285130E-066
 5.3211880E+000, 3.1906712E+002,-1.1556899E+002,-1.5342328E+002,-3.6500842E+000,-1.7815253E-002, 0.0000000E+000, 0.0000000E+000, 4.6794345E+001, 4.6406954E+001, 1.1711550E+000, 8.3131981E-003, 1.4836758E-066
 5.3422756E+000, 3.2183613E+002,-1.1577524E+002,-1.5538213E+002,-3.6274874E+000,-1.7902040E-002, 0.0000000E+000, 0.0000000E+000, 4.6227633E+001, 4.7033365E+001, 1.1711574E+000, 8.3132148E-003, 1.6685640E-066
 5.3633637E+000, 3.2896328E+002,-1.1904014E+002,-1.6072207E+002,-3.6543911E+000,-1.8009421E-002, 0.0000000E+000, 0.0000000E+000, 4.6364763E+001, 4.5528672E+001, 1.1711597E+000, 8.3132308E-003, 1.8707903E-066
 5.3809371E+000, 3.2705391E+002,-1.1884638E+002,-1.7635812E+002,-3.6913687E+000,-1.8035825E-002, 0.0000000E+000, 0.0000000E+000, 3.0548382E+001, 2.8140010E+001, 1.1711617E+000, 8.3132449E-003, 2.0734312E-066
 5.4020252E+000, 3.2371208E+002,-1.1652362E+002,-1.9836128E+002,-3.6969594E+000,-1.8056107E-002, 0.0000000E+000, 0.0000000E+000, 7.1933904E+000, 5.1121643E+000, 1.1711636E+000, 8.3132585E-003, 2.2958923E-066
 5.4231129E+000, 3.2725478E+002,-1.1797503E+002,-2.1644475E+002,-3.6955449E+000,-1.7990979E-002, 0.0000000E+000, 0.0000000E+000,-1.0544422E+001,-1.0878537E+001, 1.1711656E+000, 8.3132727E-003, 2.5560092E-066
 5.4406862E+000, 3.3276262E+002,-1.2027186E+002,-2.2718228E+002,-3.7075194E+000,-1.7978778E-002, 0.0000000E+000, 0.0000000E+000,-1.8136187E+001,-1.8417025E+001, 1.1711674E+000, 8.3132852E-003, 2.8125380E-066
 5.4617743E+000, 3.3500855E+002,-1.2113350E+002,-2.3559299E+002,-3.7278062E+000,-1.8060293E-002, 0.0000000E+000, 0.0000000E+000,-2.4592052E+001,-2.5463803E+001, 1.1711691E+000, 8.3132972E-003, 3.0876366E-066
 5.4828620E+000, 3.3529170E+002,-1.2160553E+002,-2.4336677E+002,-3.7599972E+000,-1.8109770E-002, 0.0000000E+000, 0.0000000E+000,-3.2775266E+001,-3.3458708E+001, 1.1711709E+000, 8.3133098E-003, 3.4121999E-066
 5.5004354E+000, 3.3556122E+002,-1.2099267E+002,-2.4998470E+002,-3.7669117E+000,-1.8158515E-002, 0.0000000E+000, 0.0000000E+000,-3.8895680E+001,-3.9201220E+001, 1.1711725E+000, 8.3133209E-003, 3.7342769E-066
 5.5215235E+000, 3.3571472E+002,-1.2055060E+002,-2.5590972E+002,-3.7785383E+000,-1.8218948E-002, 0.0000000E+000, 0.0000000E+000,-4.4284685E+001,-4.4542353E+001, 1.1711740E+000, 8.3133316E-003, 4.0802950E-066
 5.5426116E+000, 3.3590921E+002,-1.2101763E+002,-2.5987894E+002,-3.8080642E+000,-1.8209960E-002, 0.0000000E+000, 0.0000000E+000,-4.8083222E+001,-4.8813633E+001, 1.1711756E+000, 8.3133427E-003, 4.4928196E-066
 5.5601850E+000, 3.3170946E+002,-1.1945813E+002,-2.6022097E+002,-3.7996638E+000,-1.8220601E-002, 0.0000000E+000, 0.0000000E+000,-5.1615497E+001,-5.1787528E+001, 1.1711770E+000, 8.3133526E-003, 4.9020969E-066
 5.5812726E+000, 3.2974642E+002,-1.1809627E+002,-2.5706077E+002,-3.7592974E+000,-1.8232972E-002, 0.0000000E+000, 0.0000000E+000,-4.9699457E+001,-4.9188151E+001, 1.1711783E+000, 8.3133620E-003, 5.3473587E-066
 5.6023607E+000, 3.3011219E+002,-1.1827092E+002,-2.4946949E+002,-3.7174912E+000,-1.8216850E-002, 0.0000000E+000, 0.0000000E+000,-4.2224278E+001,-4.1363924E+001, 1.1711797E+000, 8.3133720E-003, 5.8683253E-066
 5.6234488E+000, 3.3291122E+002,-1.1997225E+002,-2.4130915E+002,-3.7267839E+000,-1.8235438E-002, 0.0000000E+000, 0.0000000E+000,-3.2769389E+001,-3.2115207E+001, 1.1711811E+000, 8.3133815E-003, 6.4299718E-066
 5.6410217E+000, 3.3222407E+002,-1.2003090E+002,-2.3804892E+002,-3.7484417E+000,-1.8212724E-002, 0.0000000E+000, 0.0000000E+000,-2.9108404E+001,-2.9622396E+001, 1.1711822E+000, 8.3133899E-003, 6.9895327E-066
 5.6610126E+000, 3.3444425E+002,-1.2013279E+002,-2.3928514E+002,-3.7446914E+000,-1.8215181E-002, 0.0000000E+000, 0.0000000E+000,-2.9456863E+001,-2.8736584E+001, 1.1711834E+000, 8.3133977E-003, 7.5721168E-066
 5.6830549E+000, 3.3677006E+002,-1.2130110E+002,-2.3947661E+002,-3.7439701E+000,-1.8077525E-002, 0.0000000E+000, 0.0000000E+000,-2.7655971E+001,-2.7769697E+001, 1.1711846E+000, 8.3134060E-003, 8.2776924E-066
 5.7019482E+000, 3.3687812E+002,-1.2152291E+002,-2.3453876E+002,-3.7060032E+000,-1.8087705E-002, 0.0000000E+000, 0.0000000E+000,-2.3957021E+001,-2.2907635E+001, 1.1711857E+000, 8.3134139E-003, 9.0224733E-066
 5.7208414E+000, 3.3634734E+002,-1.2100667E+002,-2.2568780E+002,-3.6612670E+000,-1.8113419E-002, 0.0000000E+000, 0.0000000E+000,-1.4267279E+001,-1.4026498E+001, 1.1711867E+000, 8.3134209E-003, 9.7662430E-066
 5.7428837E+000, 3.2931277E+002,-1.1761924E+002,-2.1540543E+002,-3.6444170E+000,-1.8047044E-002, 0.0000000E+000, 0.0000000E+000,-7.3856608E+000,-7.3743643E+000, 1.1711877E+000, 8.3134282E-003, 1.0640252E-065
 5.7617769E+000, 3.2476869E+002,-1.1551473E+002,-2.0875938E+002,-3.6140684E+000,-1.8102444E-002, 0.0000000E+000, 0.0000000E+000,-2.9782479E+000,-3.1376034E+000, 1.1711887E+000, 8.3134352E-003, 1.1580883E-065
 5.7806702E+000, 3.1799085E+002,-1.1313852E+002,-2.0741507E+002,-3.5966219E+000,-1.8100526E-002, 0.0000000E+000, 0.0000000E+000,-5.7621447E+000,-6.1774599E+000, 1.1711896E+000, 8.3134413E-003, 1.2523662E-065
 5.8027124E+000, 3.2259406E+002,-1.1498231E+002,-2.0512496E+002,-3.5516636E+000,-1.8220620E-002, 0.0000000E+000, 0.0000000E+000,-1.8822944E+000,-1.0831004E+000, 1.1711905E+000, 8.3134478E-003, 1.3627389E-065
 5.8216057E+000, 3.3106989E+002,-1.1881200E+002,-1.9819777E+002,-3.5421305E+000,-1.8259786E-002, 0.0000000E+000, 0.0000000E+000, 8.6690688E+000, 1.0499724E+001, 1.1711914E+000, 8.3134540E-003, 1.4818137E-065
 5.8404989E+000, 3.2984078E+002,-1.1898417E+002,-1.8974960E+002,-3.5418807E+000,-1.8278876E-002, 0.0000000E+000, 0.0000000E+000, 1.7756997E+001, 1.7546854E+001, 1.1711921E+000, 8.3134595E-003, 1.6006393E-065
 5.8625412E+000, 3.1729739E+002,-1.1371139E+002,-1.8370045E+002,-3.5329251E+000,-1.8223765E-002, 0.0000000E+000, 0.0000000E+000, 1.6579375E+001, 1.6334393E+001, 1.1711930E+000, 8.3134652E-003, 1.7408149E-065
 5.8814344E+000, 3.1684840E+002,-1.1219004E+002,-1.8122385E+002,-3.5271916E+000,-1.8161295E-002, 0.0000000E+000, 0.0000000E+000, 1.9347562E+001, 1.9889150E+001, 1.1711937E+000, 8.3134707E-003, 1.8929807E-065
 5.9003277E+000, 3.1970908E+002,-1.1377118E+002,-1.8147009E+002,-3.5515775E+000,-1.8176176E-002, 0.0000000E+000, 0.0000000E+000, 2.0579146E+001, 2.0898059E+001, 1.1711944E+000, 8.3134756E-003, 2.0449798E-065
 5.9223700E+000, 3.2564559E+002,-1.1654740E+002,-1.8600491E+002,-3.5653830E+000,-1.8224607E-002, 0.0000000E+000, 0.0000000E+000, 2.0237071E+001, 1.9509672E+001, 1.1711951E+000, 8.3134807E-003, 2.2241393E-065
 5.9412632E+000, 3.2250757E+002,-1.1582002E+002,-1.9209786E+002,-3.5517227E+000,-1.8217407E-002, 0.0000000E+000, 0.0000000E+000, 1.1551689E+001, 1.1019743E+001, 1.1711958E+000, 8.3134856E-003, 2.4178851E-065
 5.9601564E+000, 3.1780394E+002,-1.1376110E+002,-1.9631476E+002,-3.5201199E+000,-1.8091053E-002, 0.0000000E+000, 0.0000000E+000, 4.7477606E+000, 4.1898750E+000, 1.1711964E+000, 8.3134899E-003, 2.6117742E-065
 5.9821987E+000, 3.1797112E+002,-1.1377388E+002,-1.9932644E+002,-3.4851658E+000,-1.8034026E-002, 0.0000000E+000, 0.0000000E+000, 1.3973837E+000, 1.3676026E+000, 1.1711971E+000, 8.3134944E-003, 2.8387204E-065
 6.0010920E+000, 3.2664808E+002,-1.1701561E+002,-2.0259419E+002,-3.4477468E+000,-1.8152259E-002, 0.0000000E+000, 0.0000000E+000, 2.6906931E+000, 3.5723814E+000, 1.1711977E+000, 8.3134987E-003, 3.0832062E-065
 6.0231342E+000, 3.3062502E+002,-1.1933756E+002,-2.0827728E+002,-3.4626278E+000,-1.8143839E-002, 0.0000000E+000, 0.0000000E+000, 2.3426171E-001,-4.7060253E-001, 1.1711983E+000, 8.3135029E-003, 3.3476891E-065
 6.0420275E+000, 3.3016870E+002,-1.1880338E+002,-2.1657614E+002,-3.4666446E+000,-1.8121696E-002, 0.0000000E+000, 0.0000000E+000,-8.3352688E+000,-8.6955932E+000, 1.1711989E+000, 8.3135069E-003, 3.6325138E-065
 6.0609212E+000, 3.3099708E+002,-1.1956271E+002,-2.2112288E+002,-3.4942424E+000,-1.8256078E-002, 0.0000000E+000, 0.0000000E+000,-1.2980272E+001,-1.3201002E+001, 1.1711994E+000, 8.3135104E-003, 3.9128257E-065
 6.0829630E+000, 3.3020330E+002,-1.1863642E+002,-2.1949561E+002,-3.5148730E+000,-1.8298392E-002, 0.0000000E+000, 0.0000000E+000,-1.2007956E+001,-1.1461909E+001, 1.1711999E+000, 8.3135141E-003, 4.2370814E-065
 6.1018562E+000, 3.2945140E+002,-1.1852410E+002,-2.1427885E+002,-3.5686790E+000,-1.8295097E-002, 0.0000000E+000, 0.0000000E+000,-7.1364154E+000,-6.9385222E+000, 1.1712004E+000, 8.3135176E-003, 4.5809214E-065
 6.1207500E+000, 3.2358625E+002,-1.1617845E+002,-2.0727987E+002,-3.6183984E+000,-1.8278371E-002, 0.0000000E+000, 0.0000000E+000,-3.3717693E+000,-3.5087446E+000, 1.1712008E+000, 8.3135208E-003, 4.9155878E-065
 6.1427917E+000, 3.2306426E+002,-1.1615153E+002,-1.9696721E+002,-3.6520755E+000,-1.8353321E-002, 0.0000000E+000, 0.0000000E+000, 5.0515567E+000, 6.2750953E+000, 1.1712013E+000, 8.3135240E-003, 5.2971731E-065
 6.1616855E+000, 3.2337919E+002,-1.1661601E+002,-1.8652360E+002,-3.7179827E+000,-1.8323783E-002, 0.0000000E+000, 0.0000000E+000, 1.5990816E+001, 1.6503273E+001, 1.1712017E+000, 8.3135272E-003, 5.6952202E-065
 6.1805787E+000, 3.2416610E+002,-1.1530151E+002,-1.8011541E+002,-3.7587918E+000,-1.8302225E-002, 0.0000000E+000, 0.0000000E+000, 2.4198159E+001, 2.4972081E+001, 1.1712021E+000, 8.3135300E-003, 6.0760845E-065
 6.2026210E+000, 3.2622053E+002,-1.1651869E+002,-1.8012288E+002,-3.8627269E+000,-1.8229797E-002, 0.0000000E+000, 0.0000000E+000, 2.6399796E+001, 2.5698004E+001, 1.1712025E+000, 8.3135329E-003, 6.5013628E-065
 6.2215142E+000, 3.2347837E+002,-1.1607861E+002,-1.8857147E+002,-3.9067975E+000,-1.8253818E-002, 0.0000000E+000, 0.0000000E+000, 1.6002965E+001, 1.4903242E+001, 1.1712029E+000, 8.3135356E-003, 6.9354441E-065
 6.2404075E+000, 3.1831722E+002,-1.1418029E+002,-1.9476996E+002,-3.8983292E+000,-1.8266593E-002, 0.0000000E+000, 0.0000000E+000, 6.5336151E+000, 5.4503686E+000, 1.1712033E+000, 8.3135381E-003, 7.3412287E-065
 6.2633944E+000, 3.1603541E+002,-1.1245230E+002,-1.9319155E+002,-3.8569524E+000,-1.8217007E-002, 0.0000000E+000, 0.0000000E+000, 6.2022864E+000, 6.5163896E+000, 1.1712037E+000, 8.3135408E-003, 7.7922113E-065
 6.2810593E+000, 3.1338404E+002,-1.1205620E+002,-1.8979720E+002,-3.8295240E+000,-1.8098785E-002, 0.0000000E+000, 0.0000000E+000, 8.4726124E+000, 7.6830187E+000, 1.1712040E+000, 8.3135432E-003, 8.2248610E-065
 6.3001103E+000, 3.1289709E+002,-1.1193105E+002,-1.9011501E+002,-3.8068589E+000,-1.8037853E-002, 0.0000000E+000, 0.0000000E+000, 7.3718459E+000, 7.0261238E+000, 1.1712043E+000, 8.3135454E-003, 8.6080602E-065
 6.3229713E+000, 3.1004729E+002,-1.1096809E+002,-1.9281827E+002,-3.7985130E+000,-1.8074416E-002, 0.0000000E+000, 0.0000000E+000, 2.9349328E+000, 2.4443394E+000, 1.1712046E+000, 8.3135477E-003, 9.0275988E-065
 6.3420219E+000, 3.1057900E+002,-1.1023719E+002,-1.9550907E+002,-3.7780781E+000,-1.8009203E-002, 0.0000000E+000, 0.0000000E+000, 6.2224021E-001, 1.0366479E+000, 1.1712050E+000, 8.3135499E-003, 9.4273593E-065
 6.3610725E+000, 3.1654938E+002,-1.1320808E+002,-1.9831197E+002,-3.7656825E+000,-1.8054186E-002, 0.0000000E+000, 0.0000000E+000, 1.4013477E+000, 1.2455977E+000, 1.1712052E+000, 8.3135519E-003, 9.7697372E-065
 6.3801236E+000, 3.1312823E+002,-1.1219158E+002,-1.9957626E+002,-3.7718325E+000,-1.8143573E-002, 0.0000000E+000, 0.0000000E+000,-2.0534205E+000,-2.4295872E+000, 1.1712055E+000, 8.3135538E-003, 1.0090302E-064
 6.4029841E+000, 3.1245051E+002,-1.1205384E+002,-1.9600883E+002,-3.7873910E+000,-1.8159586E-002, 0.0000000E+000, 0.0000000E+000, 1.2441582E-001, 5.8229318E-001, 1.1712058E+000, 8.3135558E-003, 1.0414316E-064
 6.4220352E+000, 3.0931433E+002,-1.1229389E+002,-1.8770540E+002,-3.7619622E+000,-1.8040536E-002, 0.0000000E+000, 0.0000000E+000, 5.2616425E+000, 5.5350413E+000, 1.1712061E+000, 8.3135577E-003, 1.0705511E-064
 6.4410858E+000, 3.1494909E+002,-1.1338776E+002,-1.7938566E+002,-3.6886294E+000,-1.8067207E-002, 0.0000000E+000, 0.0000000E+000, 1.6652287E+001, 1.8468982E+001, 1.1712063E+000, 8.3135594E-003, 1.0937606E-064
 6.4601364E+000, 3.2450236E+002,-1.1680040E+002,-1.7329173E+002,-3.6084560E+000,-1.8164001E-002, 0.0000000E+000, 0.0000000E+000, 2.9000658E+001, 3.0783603E+001, 1.1712065E+000, 8.3135610E-003, 1.1137197E-064
 6.4826155E+000, 3.3299632E+002,-1.2014563E+002,-1.6972459E+002,-3.5711959E+000,-1.8148006E-002, 0.0000000E+000, 0.0000000E+000, 3.7953855E+001, 3.9536755E+001, 1.1712068E+000, 8.3135626E-003, 1.1315812E-064
 6.5031848E+000, 3.4701314E+002,-1.2560466E+002,-1.7033293E+002,-3.5473261E+000,-1.8181456E-002, 0.0000000E+000, 0.0000000E+000, 4.7147387E+001, 4.7510038E+001, 1.1712070E+000, 8.3135643E-003, 1.1457719E-064
 6.5203257E+000, 3.5113418E+002,-1.2832918E+002,-1.7487501E+002,-3.5351980E+000,-1.8178224E-002, 0.0000000E+000, 0.0000000E+000, 4.5300809E+001, 4.4376609E+001, 1.1712072E+000, 8.3135657E-003, 1.1546905E-064
 6.5408950E+000, 3.4326945E+002,-1.2437213E+002,-1.8155252E+002,-3.4892838E+000,-1.8108310E-002, 0.0000000E+000, 0.0000000E+000, 3.5262535E+001, 3.3837402E+001, 1.1712074E+000, 8.3135671E-003, 1.1598832E-064
 6.5614643E+000, 3.3470538E+002,-1.2031101E+002,-1.8767993E+002,-3.4561801E+000,-1.8072092E-002, 0.0000000E+000, 0.0000000E+000, 2.3521654E+001, 2.3240182E+001, 1.1712076E+000, 8.3135685E-003, 1.1616202E-064
 6.5820336E+000, 3.3487126E+002,-1.1988216E+002,-1.9104271E+002,-3.4320299E+000,-1.8218767E-002, 0.0000000E+000, 0.0000000E+000, 2.0561608E+001, 2.0496142E+001, 1.1712078E+000, 8.3135698E-003, 1.1594103E-064
 6.6018748E+000, 3.3845689E+002,-1.2152795E+002,-1.9109993E+002,-3.4187425E+000,-1.8250889E-002, 0.0000000E+000, 0.0000000E+000, 2.1901221E+001, 2.2392026E+001, 1.1712080E+000, 8.3135711E-003, 1.1535443E-064
 6.6202602E+000, 3.4113906E+002,-1.2254980E+002,-1.8867614E+002,-3.4325482E+000,-1.8269949E-002, 0.0000000E+000, 0.0000000E+000, 2.6554013E+001, 2.6462302E+001, 1.1712081E+000, 8.3135723E-003, 1.1448675E-064
 6.6417093E+000, 3.3726234E+002,-1.2171356E+002,-1.8332128E+002,-3.4364966E+000,-1.8295122E-002, 0.0000000E+000, 0.0000000E+000, 2.8355987E+001, 2.8772706E+001, 1.1712083E+000, 8.3135735E-003, 1.0917311E-064
 6.6600947E+000, 3.3638196E+002,-1.2053335E+002,-1.7498995E+002,-3.4306982E+000,-1.8300107E-002, 0.0000000E+000, 0.0000000E+000, 3.6652156E+001, 3.7409661E+001, 1.1712085E+000, 8.3135746E-003, 1.0772059E-064
 6.6815438E+000, 3.3500274E+002,-1.2035703E+002,-1.6855713E+002,-3.4384947E+000,-1.8286932E-002, 0.0000000E+000, 0.0000000E+000, 4.2495442E+001, 4.2631798E+001, 1.1712086E+000, 8.3135757E-003, 1.0606177E-064
 6.7029934E+000, 3.3212390E+002,-1.1900112E+002,-1.6962072E+002,-3.4178584E+000,-1.8220438E-002, 0.0000000E+000, 0.0000000E+000, 4.0356155E+001, 4.0065979E+001, 1.1712088E+000, 8.3135768E-003, 1.0407041E-064
 6.7207503E+000, 3.3698147E+002,-1.1954355E+002,-1.7744378E+002,-3.3876215E+000,-1.8231796E-002, 0.0000000E+000, 0.0000000E+000, 3.6225752E+001, 3.6588286E+001, 1.1712089E+000, 8.3135778E-003, 1.0210599E-064
 6.7400026E+000, 3.3957639E+002,-1.2162360E+002,-1.8757339E+002,-3.3987635E+000,-1.8299588E-002, 0.0000000E+000, 0.0000000E+000, 2.7892600E+001, 2.6962335E+001, 1.1712090E+000, 8.3135786E-003, 1.0014445E-064
 6.7620049E+000, 3.3599275E+002,-1.2040409E+002,-1.9691848E+002,-3.3930139E+000,-1.8416658E-002, 0.0000000E+000, 0.0000000E+000, 1.6156097E+001, 1.5258756E+001, 1.1712092E+000, 8.3135796E-003, 9.7862503E-065
 6.7812567E+000, 3.2904664E+002,-1.1776231E+002,-1.9963833E+002,-3.3721912E+000,-1.8414415E-002, 0.0000000E+000, 0.0000000E+000, 8.5534265E+000, 8.2553884E+000, 1.1712093E+000, 8.3135805E-003, 9.5529083E-065
 6.8005085E+000, 3.2721280E+002,-1.1710266E+002,-1.9669435E+002,-3.3521755E+000,-1.8458420E-002, 0.0000000E+000, 0.0000000E+000, 9.9325142E+000, 1.0045145E+001, 1.1712094E+000, 8.3135813E-003, 9.3440795E-065
 6.8225107E+000, 3.2435544E+002,-1.1649139E+002,-1.9099387E+002,-3.3269602E+000,-1.8388992E-002, 0.0000000E+000, 0.0000000E+000, 1.3085631E+001, 1.3524825E+001, 1.1712095E+000, 8.3135822E-003, 9.1330417E-065
 6.8417625E+000, 3.2592364E+002,-1.1641670E+002,-1.8512409E+002,-3.3073227E+000,-1.8423878E-002, 0.0000000E+000, 0.0000000E+000, 1.9977025E+001, 2.1057106E+001, 1.1712097E+000, 8.3135830E-003, 8.9465049E-065
